
53	2.959	2.959	7.039	0.008	177.2	0.001	-92.9	0.000	159.6	0.048
54	3.011	3.011	6.797	0.005	159.7	0.000	-110.5	0.000	119.2	0.031
55	3.063	3.063	6.568	0.003	155.7	0.000	-114.8	0.000	12.4	0.023
56	3.115	3.115	6.350	0.002	-173.0	0.000	97.5	0.000	-5.6	0.019
57	3.167	3.167	6.143	0.002	-143.6	0.000	127.0	0.000	-80.2	0.012
58	3.219	3.219	5.946	0.001	-174.9	0.000	95.9	0.000	-153.5	0.013
59	3.271	3.271	5.759	0.001	123.9	0.000	34.5	0.000	179.3	0.007
60	3.323	3.323	5.579	0.001	69.9	0.000	-21.3	0.000	38.3	0.009
61	3.375	3.375	5.409	0.001	-0.3	0.000	-89.7	0.000	28.5	0.008
62	3.427	3.427	5.246	0.002	-8.2	0.000	-98.6	0.000	-90.7	0.004
63	3.479	3.479	5.090	0.001	4.3	0.000	-86.6	0.000	-112.5	0.004
64	3.531	3.531	4.941	0.001	13.7	0.000	-76.1	0.000	66.6	0.002
65	3.583	3.583	4.798	0.002	6.0	0.000	-83.4	0.000	73.0	0.004
66	3.636	3.636	4.662	0.002	2.8	0.000	92.8	0.000	33.9	0.003
67	3.688	3.688	4.531	0.002	2.3	0.000	91.9	0.000	-81.5	0.003
68	3.740	3.740	4.406	0.002	-0.6	0.000	89.3	0.000	-62.9	0.002
69	3.792	3.792	4.286	0.002	-0.6	0.000	89.6	0.000	115.7	0.002
70	3.844	3.844	4.170	0.002	3.4	0.000	93.5	0.000	170.6	0.002
71	3.896	3.896	4.060	0.002	3.7	0.000	93.5	0.000	-79.7	0.002
72	3.948	3.948	3.953	0.002	-2.1	0.000	87.9	0.000	43.1	0.002
73	4.000	4.000	3.851	0.002	-3.1	0.000	87.0	0.000	146.4	0.001
74	4.278	4.278	3.367	0.001	-7.0	0.000	-97.5	0.000	-97.4	0.001
75	4.556	4.556	2.969	0.001	8.9	0.000	99.4	0.000	176.1	0.001
76	4.833	4.833	2.638	0.001	-25.6	0.000	-115.0	0.000	80.8	0
77	5.111	5.111	2.359	0.001	-157.6	0.000	-69.5	0.000	143.5	0.001
78	5.389	5.389	2.122	0.001	-73.0	0.000	19.4	0.000	-37.7	0.002
79	5.667	5.667	1.919	0.017	-143.6	0.000	125.6	0.000	123.0	0.047
80	5.944	5.944	1.744	0.000	-7.5	0.000	81.2	0.000	-33.7	0
81	6.222	6.222	1.592	0.000	65.2	0.000	-26.5	0.000	-7.0	0
82	6.500	6.500	1.458	0.000	103.0	0.000	3.9	0.000	33.5	0
83	6.778	6.778	1.341	0.000	30.3	0.000	119.5	0.000	-37.8	0
84	7.056	7.056	1.238	0.000	-75.1	0.000	-165.2	0.000	108.1	0
85	7.333	7.333	1.146	0.000	178.2	0.000	-93.3	0.000	60.0	0
86	7.611	7.611	1.064	0.000	68.0	0.000	-24.6	0.000	3.0	0
87	7.889	7.889	0.990	0.001	-102.1	0.000	168.7	0.000	-36.6	0
88	8.167	8.167	0.924	0.000	-92.6	0.000	-0.9	0.000	-57.8	0
89	8.444	8.444	0.864	0.000	108.4	0.000	-162.6	0.000	35.4	0
90	8.722	8.722	0.810	0.000	-133.2	0.000	139.4	0.000	-16.1	0
91	9.000	9.000	0.761	0.000	-53.1	0.000	-145.4	0.000	-169.5	0

1	0.400	0.400	385.106	1.032	0.5	0.885	90.3	0.507	-84.7	19.944
2	0.422	0.422	345.636	1.037	0.5	0.888	90.2	0.510	-84.3	21.915
3	0.444	0.444	311.936	1.042	0.4	0.891	90.2	0.514	-83.9	23.894
4	0.467	0.467	282.935	1.047	0.3	0.894	90.0	0.518	-83.5	25.857
5	0.489	0.489	257.798	1.053	0.2	0.897	89.9	0.523	-83.2	27.775
6	0.511	0.511	235.868	1.059	0.0	0.900	89.7	0.529	-82.9	29.617
7	0.533	0.533	216.622	1.066	-0.2	0.904	89.5	0.536	-82.7	31.35
8	0.556	0.556	199.639	1.073	-0.5	0.907	89.2	0.544	-82.6	32.937
9	0.578	0.578	184.578	1.080	-0.8	0.911	88.8	0.552	-82.5	34.34
10	0.600	0.600	171.158	1.088	-1.2	0.915	88.4	0.562	-82.5	35.521
11	0.654	0.654	144.075	1.110	-2.5	0.925	87.1	0.593	-83.1	37.228
12	0.708	0.708	122.945	1.135	-4.3	0.936	85.2	0.635	-84.7	36.908
13	0.762	0.762	106.145	1.164	-6.8	0.947	82.6	0.694	-87.6	34.37
14	0.816	0.816	92.567	1.197	-9.9	0.960	79.1	0.777	-92.3	30.406
15	0.870	0.870	81.437	1.235	-13.7	0.971	74.7	0.899	-99.5	28.673
16	0.924	0.924	72.200	1.282	-18.0	0.982	69.0	1.081	-111.0	35.022
17	0.978	0.978	64.450	1.369	-22.5	0.987	61.9	1.335	-129.8	46.919
18	1.032	1.032	57.884	1.582	-30.3	0.981	52.6	1.527	-160.6	53.239
19	1.086	1.086	52.272	1.809	-49.3	0.952	40.2	1.289	162.7	48.83
20	1.140	1.140	47.439	1.751	-75.7	0.878	23.3	0.847	136.6	47.028
21	1.194	1.194	43.246	1.397	-106.0	0.723	-0.3	0.538	122.4	39.45
22	1.248	1.248	39.586	0.877	-138.2	0.480	-31.5	0.355	113.8	26.682
23	1.302	1.302	36.371	0.422	-172.2	0.234	-73.2	0.235	105.9	19.202
24	1.356	1.356	33.532	0.179	134.5	0.109	-141.1	0.148	98.0	15.615
25	1.410	1.410	31.014	0.153	69.1	0.104	158.6	0.086	89.4	12.09
26	1.463	1.463	28.769	0.169	37.6	0.100	130.3	0.045	77.9	10.351
27	1.517	1.517	26.759	0.158	20.2	0.080	113.0	0.020	57.7	9.75
28	1.571	1.571	24.952	0.131	7.4	0.056	99.6	0.008	7.6	8.549
29	1.625	1.625	23.323	0.099	-2.6	0.035	88.9	0.008	-57.9	7.666
30	1.679	1.679	21.848	0.067	-8.9	0.019	81.9	0.009	-85.2	6.97
31	1.733	1.733	20.509	0.039	-9.2	0.008	80.8	0.008	-96.8	6.06
32	1.787	1.787	19.289	0.019	3.1	0.003	92.3	0.006	-99.7	5.194
33	1.841	1.841	18.175	0.010	37.4	0.001	127.1	0.005	-92.4	4.443
34	1.895	1.895	17.154	0.007	63.5	0.000	153.0	0.003	-72.7	3.758
35	1.949	1.949	16.218	0.002	64.4	0.000	-34.2	0.003	-54.4	3.166
36	2.003	2.003	15.355	0.005	-107.7	0.000	165.5	0.002	-51.1	2.652
37	2.057	2.057	14.560	0.012	-117.3	0.001	154.0	0.002	-65.9	2.188
38	2.111	2.111	13.825	0.015	-130.9	0.002	139.5	0.001	-111.4	1.769
39	2.165	2.165	13.145	0.015	-150.7	0.003	119.2	0.001	-168.9	1.468
40	2.219	2.219	12.513	0.013	-176.6	0.003	92.8	0.001	152.7	1.218
41	2.273	2.273	11.926	0.010	151.0	0.002	60.0	0.001	121.4	1.013
42	2.327	2.327	11.379	0.007	101.0	0.001	10.6	0.001	95.7	0.816
43	2.381	2.381	10.869	0.007	42.0	0.001	-46.9	0.001	72.2	0.636
44	2.435	2.435	10.393	0.008	10.1	0.001	-79.5	0.000	26.3	0.479
45	2.489	2.489	9.947	0.006	-12.0	0.001	-102.9	0.000	-57.6	0.385
46	2.543	2.543	9.529	0.002	-54.6	0.000	-146.7	0.001	-87.5	0.31
47	2.597	2.597	9.137	0.002	-152.1	0.000	119.8	0.000	-112.8	0.231
48	2.651	2.651	8.769	0.002	159.3	0.000	69.5	0.000	170.4	0.166
49	2.705	2.705	8.423	0.002	95.2	0.000	4.7	0.000	75.6	0.127
50	2.759	2.759	8.096	0.001	41.1	0.000	129.0	0.000	-4.0	0.103
51	2.813	2.813	7.789	0.001	-77.6	0.000	15.4	0.000	-32.3	0.083
52	2.867	2.867	7.498	0.002	-114.9	0.000	-24.4	0.000	-76.7	0.055
53	2.921	2.921	7.223	0.002	-132.6	0.000	-44.6	0.000	161.0	0.051
54	2.975	2.975	6.964	0.001	122.6	0.000	-144.6	0.000	148.4	0.044
55	3.029	3.029	6.718	0.002	71.5	0.000	162.2	0.000	112.6	0.026
56	3.083	3.083	6.485	0.001	43.1	0.000	131.7	0.000	-0.6	0.023
57	3.137	3.137	6.263	0.001	-41.7	0.000	48.7	0.000	-34.5	0.017
58	3.190	3.190	6.053	0.001	-94.4	0.000	-5.3	0.000	-114.3	0.013
59	3.244	3.244	5.854	0.001	160.0	0.000	-108.3	0.000	-144.8	0.009
60	3.298	3.298	5.664	0.001	138.0	0.000	-133.5	0.000	51.1	0.007
61	3.352	3.352	5.483	0.000	-46.5	0.000	-121.5	0.000	47.9	0.008
62	3.406	3.406	5.310	0.001	-44.3	0.000	-134.0	0.000	91.7	0.002
63	3.460	3.460	5.146	0.000	-49.0	0.000	-144.2	0.000	-137.0	0.005
64	3.514	3.514	4.989	0.000	146.9	0.000	59.0	0.000	-143.5	0.003
65	3.568	3.568	4.839	0.000	121.1	0.000	29.6	0.000	79.1	0.002
66	3.622	3.622	4.696	0.000	24.2	0.000	-65.7	0.000	27.0	0.001
67	3.676	3.676	4.559	0.000	11.3	0.000	-89.9	0.000	-64.9	0.002
68	3.730	3.730	4.428	0.000	-155.7	0.000	115.1	0.000	-26.7	0.001
69	3.784	3.784	4.303	0.000	-128.1	0.000	138.7	0.000	103.1	0.001
70	3.838	3.838	4.183	0.000	9.7	0.000	-78.2	0.000	142.5	0.001
71	3.892	3.892	4.068	0.000	51.1	0.000	139.8	0.000	-93.0	0
72	3.946	3.946	3.957	0.000	175.1	0.000	-92.8	0.000	-29.2	0
73	4.000	4.000	3.851	0.000	-40.8	0.000	49.8	0.000	117.2	0
74	4.278	4.278	3.367	0.000	-162.5	0.000	-64.3	0.000	-69.9	0
75	4.556	4.556	2.969	0.000	101.7	0.000	16.3	0.000	174.8	0.001
76	4.833	4.833	2.638	0.000	-24.8	0.000	66.4	0.000	48.5	0
77	5.111	5.111	2.359	0.001	-161.6	0.000	106.4	0.000	137.2	0.001
78	5.389	5.389	2.122	0.001	-55.4	0.000	-144.1	0.000	-36.4	0.002
79	5.667	5.667	1.919	0.014	-143.2	0.000	-54.0	0.000	122.9	0.04
80	5.944	5.944	1.744	0.001	-9.1	0.000	-100.2	0.000	-36.1	0
81	6.222	6.222	1.592	0.000	58.6	0.000	146.9	0.000	-13.1	0
82	6.500	6.500	1.458	0.000	150.2	0.000	52.9	0.000	34.5	0
83	6.778	6.778	1.341	0.000	74.0	0.000	162.9	0.000	-43.3	0
84	7.056	7.056	1.238	0.000	-113.6	0.000	154.5	0.000	113.5	0
85	7.333	7.333	1.146	0.000	161.8	0.000	-109.9	0.000	61.8	0
86	7.611	7.611	1.064	0.000	59.2	0.000	-33.1	0.000	4.4	0
87	7.889	7.889	0.990	0.001	-101.7	0.000	-10.8	0.000	-36.9	0
88	8.167	8.167	0.924	0.000	-88.7	0.000	-177.3	0.000	-60.1	0
89	8.444	8.444	0.864	0.000	114.8	0.000	23.9	0.000	37.7	0
90	8.722	8.722	0.810	0.000	-150.2	0.000	-58.9	0.000	-19.4	0
91	9.000	9.000	0.761	0.000	158.5	0.000	72.8	0.000	176.4	0

1	0.400	0.400	385.106	1.013	0.0	0.503	89.6	0.914	-88.8	19.589
2	0.422	0.422	345.636	1.011	-0.1	0.502	89.5	0.919	-88.8	21.392
3	0.444	0.444	311.936	1.008	-0.1	0.500	89.4	0.925	-88.7	23.152
4	0.467	0.467	282.935	1.004	-0.2	0.497	89.2	0.930	-88.7	24.835
5	0.489	0.489	257.798	0.999	-0.4	0.494	89.0	0.936	-88.7	26.403
6	0.511	0.511	235.868	0.992	-0.5	0.491	88.8	0.942	-88.8	27.817
7	0.533	0.533	216.622	0.984	-0.7	0.486	88.6	0.947	-88.9	29.037
8	0.556	0.556	199.639	0.974	-0.9	0.481	88.3	0.953	-89.0	30.023
9	0.578	0.578	184.578	0.962	-1.2	0.474	87.9	0.959	-89.1	30.737
10	0.600	0.600	171.158	0.948	-1.5	0.467	87.5	0.965	-89.4	31.147
11	0.654	0.654	144.075	0.904	-2.4	0.445	86.3	0.980	-90.2	30.75
12	0.708	0.708	122.945	0.843	-3.7	0.415	84.6	0.996	-91.6	28.459
13	0.762	0.762	106.145	0.764	-5.3	0.376	82.2	1.013	-93.8	25.286
14	0.816	0.816	92.567	0.664	-7.4	0.329	78.7	1.035	-97.4	24.057
15	0.870	0.870	81.437	0.544	-9.8	0.272	73.4	1.063	-103.1	27.487
16	0.924	0.924	72.200	0.407	-11.1	0.208	65.0	1.101	-112.6	33.14
17	0.978	0.978	64.450	0.280	-8.6	0.138	49.1	1.126	-129.5	36.156
18	1.032	1.032	57.884	0.196	-13.5	0.078	7.5	1.017	-158.6	31.88
19	1.086	1.086	52.272	0.098	-105.0	0.093	-67.4	0.638	165.2	22.097
20	1.140	1.140	47.439	0.309	160.6	0.168	-106.6	0.286	136.8	17.332
21	1.194	1.194	43.246	0.499	121.2	0.234	-135.1	0.108	110.0	18.086
22	1.248	1.248	39.586	0.511	89.0	0.248	-164.3	0.042	50.5	16.897
23	1.302	1.302	36.371	0.386	61.5	0.195	165.4	0.046	-12.5	14.281
24	1.356	1.356	33.532	0.241	37.8	0.120	136.8	0.051	-36.2	13.458
25	1.410	1.410	31.014	0.126	10.4	0.060	104.2	0.045	-49.4	12.17
26	1.463	1.463	28.769	0.064	-40.1	0.031	48.3	0.033	-60.2	10.175
27	1.517	1.517	26.759	0.064	-96.4	0.032	-5.5	0.020	-73.2	8.733
28	1.571	1.571	24.952	0.072	-122.4	0.033	-30.7	0.010	-100.3	8.016
29	1.625	1.625	23.323	0.063	-138.1	0.027	-46.9	0.006	-163.3	7.357
30	1.679	1.679	21.848	0.044	-155.4	0.018	-65.2	0.008	156.7	6.74
31	1.733	1.733	20.509	0.025	172.3	0.010	-98.9	0.008	139.2	5.824
32	1.787	1.787	19.289	0.019	115.5	0.007	-154.8	0.006	123.7	4.954
33	1.841	1.841	18.175	0.022	75.7	0.008	166.3	0.003	98.8	4.252
34	1.895	1.895	17.154	0.022	52.5	0.007	142.7	0.002	44.4	3.664
35	1.949	1.949	16.218	0.017	28.9	0.005	118.3	0.002	-5.3	3.146
36	2.003	2.003	15.355	0.011	-11.7	0.003	77.4	0.002	-30.7	2.634
37	2.057	2.057	14.560	0.010	-68.4	0.002	21.9	0.002	-54.1	2.192
38	2.111	2.111	13.825	0.011	-105.3	0.002	-15.0	0.001	-95.8	1.781
39	2.165	2.165	13.145	0.010	-133.9	0.002	-44.3	0.001	-157.0	1.464
40	2.219	2.219	12.513	0.007	-174.8	0.001	-85.6	0.001	165.8	1.206
41	2.273	2.273	11.926	0.006	125.8	0.001	-143.8	0.001	136.1	0.973
42	2.327	2.327	11.379	0.006	82.7	0.001	172.9	0.001	89.2	0.761
43	2.381	2.381	10.869	0.005	47.1	0.000	136.6	0.001	27.4	0.608
44	2.435	2.435	10.393	0.004	-2.3	0.000	87.2	0.001	-14.2	0.491
45	2.489	2.489	9.947	0.004	-63.8	0.000	26.7	0.000	-51.7	0.38
46	2.543	2.543	9.529	0.004	-108.2	0.000	161.8	0.000	-109.4	0.29
47	2.597	2.597	9.137	0.003	-149.0	0.000	120.2	0.000	-172.9	0.231
48	2.651	2.651	8.769	0.002	143.9	0.000	54.2	0.000	149.0	0.18
49	2.705	2.705	8.423	0.002	85.8	0.000	-3.7	0.000	102.0	0.132
50	2.759	2.759	8.096	0.002	50.5	0.000	-40.5	0.000	16.9	0.103
51	2.813	2.813	7.789	0.001	-24.3	0.000	-113.9	0.000	-18.2	0.082
52	2.867	2.867	7.498	0.002	-87.9	0.000	-177.3	0.000	-62.2	0.057
53	2.921	2.921	7.223	0.001	-116.8	0.000	151.6	0.000	-165.4	0.046
54	2.975	2.975	6.964	0.001	137.4	0.000	49.8	0.000	172.8	0.036
55	3.029	3.029	6.718	0.001	97.3	0.000	7.2	0.000	90.9	0.022
56	3.083	3.083	6.485	0.000	66.4	0.000	-27.4	0.000	15.3	0.021
57	3.137	3.137	6.263	0.001	-60.5	0.000	-148.7	0.000	5.2	0.014
58	3.190	3.190	6.053	0.001	-73.3	0.000	-164.9	0.000	-148.7	0.011
59	3.244	3.244	5.854	0.000	145.5	0.000	61.5	0.000	-153.4	0.009
60	3.298	3.298	5.664	0.001	124.8	0.000	34.6	0.000	49.9	0.004
61	3.352	3.352	5.483	0.000	108.1	0.000	6.8	0.000	38.9	0.006
62	3.406	3.406	5.310	0.000	-42.9	0.000	-132.0	0.000	49.6	0.003
63	3.460	3.460	5.146	0.000	-41.1	0.000	-135.4	0.000	-131.8	0.003
64	3.514	3.514	4.989	0.000	148.1	0.000	60.2	0.000	-119.8	0.002
65	3.568	3.568	4.839	0.000	153.3	0.000	60.8	0.000	56.6	0.002
66	3.622	3.622	4.696	0.000	-21.2	0.000	72.3	0.000	70.4	0.001
67	3.676	3.676	4.559	0.000	-13.8	0.000	74.4	0.000	-115.0	0.001
68	3.730	3.730	4.428	0.000	170.1	0.000	-95.1	0.000	-98.8	0.001
69	3.784	3.784	4.303	0.000	-179.7	0.000	-91.2	0.000	73.3	0
70	3.838	3.838	4.183	0.000	-0.2	0.000	95.1	0.000	94.2	0
71	3.892	3.892	4.068	0.000	22.4	0.000	110.7	0.000	-97.5	0
72	3.946	3.946	3.957	0.000	-178.0	0.000	-85.4	0.000	-59.8	0
73	4.000	4.000	3.851	0.000	-62.6	0.000	29.4	0.000	86.9	0
74	4.278	4.278	3.367	0.000	-127.9	0.000	-35.2	0.000	-46.0	0
75	4.556	4.556	2.969	0.000	101.0	0.000	14.6	0.000	-176.4	0
76	4.833	4.833	2.638	0.000	-28.4	0.000	-117.1	0.000	51.4	0
77	5.111	5.111	2.359	0.000	-165.9	0.000	-77.6	0.000	136.9	0
78	5.389	5.389	2.122	0.000	-51.6	0.000	39.3	0.000	-38.8	0.001
79	5.667	5.667	1.919	0.008	-143.1	0.000	-53.9	0.000	123.4	0.023
80	5.944	5.944	1.744	0.000	-3.4	0.000	-94.7	0.000	-36.1	0
81	6.222	6.222	1.592	0.000	55.5	0.000	-36.4	0.000	-12.3	0
82	6.500	6.500	1.458	0.000	164.2	0.000	-114.9	0.000	40.9	0
83	6.778	6.778	1.341	0.000	62.1	0.000	-28.3	0.000	-83.2	0
84	7.056	7.056	1.238	0.000	-125.0	0.000	143.2	0.000	115.7	0
85	7.333	7.333	1.146	0.000	165.6	0.000	-106.1	0.000	55.5	0
86	7.611	7.611	1.064	0.000	59.7	0.000	147.7	0.000	2.3	0
87	7.889	7.889	0.990	0.001	-100.5	0.000	170.4	0.000	-35.9	0
88	8.167	8.167	0.924	0.000	-87.7	0.000	3.7	0.000	-61.4	0
89	8.444	8.444	0.864	0.000	108.6	0.000	18.1	0.000	55.6	0
90	8.722	8.722	0.810	0.000	-153.8	0.000	117.3	0.000	-18.9	0
91	9.000	9.000	0.761	0.000	160.7	0.000	-107.9	0.000	172.9	0

1	0.400	0.400	385.106	1.007	-0.4	0.000	89.1	1.062	-89.8	19.473
2	0.422	0.422	345.636	1.002	-0.5	0.000	89.0	1.067	-89.9	21.209
3	0.444	0.444	311.936	0.996	-0.6	0.000	88.8	1.072	-89.9	22.879
4	0.467	0.467	282.935	0.988	-0.8	0.000	88.6	1.077	-90.0	24.445
5	0.489	0.489	257.798	0.978	-0.9	0.000	88.3	1.082	-90.1	25.867
6	0.511	0.511	235.868	0.966	-1.1	0.000	88.1	1.085	-90.2	27.101
7	0.533	0.533	216.622	0.951	-1.3	0.000	87.8	1.089	-90.4	28.106
8	0.556	0.556	199.639	0.934	-1.6	0.000	87.4	1.091	-90.6	28.842
9	0.578	0.578	184.578	0.913	-1.9	0.000	87.0	1.093	-90.8	29.274
10	0.600	0.600	171.158	0.890	-2.2	0.000	86.6	1.094	-91.1	29.374
11	0.635	0.635	152.849	0.846	-2.7	0.000	85.8	1.093	-91.7	28.833
12	0.670	0.670	137.327	0.793	-3.4	0.000	84.8	1.090	-92.5	27.478
13	0.705	0.705	124.055	0.731	-4.1	0.000	83.6	1.083	-93.5	25.519
14	0.740	0.740	112.619	0.659	-5.0	0.000	82.1	1.073	-94.9	23.442
15	0.775	0.775	102.693	0.576	-5.9	0.000	80.2	1.059	-96.6	22.084
16	0.810	0.810	94.025	0.484	-6.7	0.000	77.7	1.040	-99.0	22.358
17	0.844	0.844	86.409	0.383	-7.3	0.000	74.2	1.018	-102.1	24.341
18	0.879	0.879	79.682	0.275	-6.7	0.000	69.0	0.990	-106.3	27.009
19	0.914	0.914	73.712	0.166	-1.7	0.000	59.5	0.955	-112.3	29.084
20	0.949	0.949	68.388	0.072	27.6	0.000	33.3	0.905	-120.9	29.539
21	0.984	0.984	63.621	0.080	105.5	0.000	-49.1	0.826	-133.5	27.675
22	1.019	1.019	59.335	0.144	129.9	0.000	-87.4	0.686	-151.6	23.401
23	1.054	1.054	55.468	0.221	143.8	0.000	-101.9	0.468	-174.8	18.439
24	1.089	1.089	51.968	0.346	145.7	0.000	-112.6	0.236	160.9	16.937
25	1.124	1.124	48.788	0.472	135.7	0.000	-123.4	0.073	131.8	18.878
26	1.159	1.159	45.892	0.542	120.3	0.000	-135.7	0.031	8.5	20.555
27	1.194	1.194	43.246	0.528	102.3	0.000	-150.5	0.066	-26.5	20.321
28	1.229	1.229	40.823	0.439	83.4	0.000	-167.9	0.081	-35.9	18.217
29	1.263	1.263	38.597	0.309	64.1	0.000	171.6	0.081	-42.4	15.563
30	1.298	1.298	36.549	0.181	42.3	0.000	145.3	0.072	-48.2	13.763
31	1.333	1.333	34.660	0.088	9.2	0.000	101.4	0.058	-53.7	12.687
32	1.368	1.368	32.913	0.055	-55.5	0.000	29.9	0.043	-59.3	11.585
33	1.403	1.403	31.295	0.071	-101.7	0.000	-8.7	0.028	-65.9	10.5
34	1.438	1.438	29.794	0.084	-121.3	0.000	-26.9	0.015	-76.2	10.132
35	1.473	1.473	28.398	0.084	-132.5	0.000	-38.5	0.006	-105.4	9.939
36	1.508	1.508	27.098	0.074	-140.8	0.000	-47.5	0.005	169.8	9.433
37	1.543	1.543	25.885	0.056	-148.3	0.000	-55.8	0.008	139.3	8.751
38	1.578	1.578	24.752	0.036	-157.3	0.000	-66.1	0.009	129.7	8.133
39	1.613	1.613	23.692	0.018	-175.6	0.000	-87.2	0.009	124.7	7.595
40	1.648	1.648	22.698	0.008	114.3	0.000	-159.4	0.007	121.1	6.991
41	1.683	1.683	21.766	0.015	60.4	0.000	152.1	0.005	117.5	6.324
42	1.717	1.717	20.889	0.020	47.0	0.000	138.7	0.003	110.7	5.831
43	1.752	1.752	20.065	0.021	41.0	0.000	132.1	0.001	65.0	5.434
44	1.787	1.787	19.289	0.017	36.8	0.000	127.2	0.001	-37.4	4.979
45	1.822	1.822	18.557	0.012	32.0	0.000	121.5	0.002	-46.8	4.536
46	1.857	1.857	17.865	0.005	19.7	0.000	106.5	0.002	-49.0	4.12
47	1.892	1.892	17.212	0.002	-90.3	0.000	2.0	0.002	-49.1	3.699
48	1.927	1.927	16.594	0.006	-125.6	0.000	-33.4	0.001	-48.1	3.285
49	1.962	1.962	16.008	0.008	-130.2	0.000	-39.1	0.000	-45.7	2.94
50	1.997	1.997	15.453	0.007	-130.8	0.000	-40.6	0.000	132.3	2.637
51	2.032	2.032	14.927	0.005	-129.8	0.000	-40.7	0.001	137.1	2.354
52	2.067	2.067	14.426	0.002	-127.2	0.000	-41.0	0.001	141.3	2.093
53	2.102	2.102	13.951	0.001	49.9	0.000	150.6	0.001	146.8	1.84
54	2.137	2.137	13.499	0.003	56.3	0.000	148.5	0.000	156.1	1.602
55	2.171	2.171	13.068	0.004	61.1	0.000	151.8	0.000	-169.1	1.397
56	2.206	2.206	12.658	0.003	67.7	0.000	157.3	0.000	-52.6	1.225
57	2.241	2.241	12.266	0.002	80.0	0.000	167.9	0.000	-31.6	1.073
58	2.276	2.276	11.893	0.001	145.9	0.000	-125.8	0.000	-18.8	0.931
59	2.311	2.311	11.536	0.001	-124.5	0.000	-31.6	0.000	-2.7	0.798
60	2.346	2.346	11.195	0.002	-106.9	0.000	-16.0	0.000	34.2	0.681
61	2.381	2.381	10.869	0.002	-92.2	0.000	-2.5	0.000	120.2	0.586
62	2.416	2.416	10.557	0.001	-68.9	0.000	19.4	0.000	158.5	0.505
63	2.451	2.451	10.259	0.001	-3.5	0.000	86.4	0.000	-179.1	0.432
64	2.486	2.486	9.972	0.001	63.5	0.000	155.3	0.000	-152.3	0.364
65	2.521	2.521	9.698	0.001	92.1	0.000	-177.4	0.000	-102.3	0.306
66	2.556	2.556	9.435	0.001	118.1	0.000	-152.5	0.000	-37.5	0.26
67	2.590	2.590	9.182	0.001	159.0	0.000	-112.1	0.000	1.8	0.221
68	2.625	2.625	8.939	0.001	-136.7	0.000	-46.0	0.000	34.3	0.185
69	2.660	2.660	8.706	0.001	-88.5	0.000	2.3	0.000	76.1	0.154
70	2.695	2.695	8.482	0.001	-52.2	0.000	37.7	0.000	131.8	0.128
71	2.730	2.730	8.267	0.000	-10.9	0.000	78.5	0.000	-177.9	0.108
72	2.765	2.765	8.059	0.000	41.4	0.000	131.3	0.000	-135.2	0.09
73	2.800	2.800	7.859	0.000	93.6	0.000	-176.1	0.000	-90.3	0.074
74	2.978	2.978	6.949	0.000	-13.0	0.000	77.2	0.000	163.4	0.028
75	3.156	3.156	6.188	0.000	-102.6	0.000	-12.4	0.000	71.7	0.01
76	3.333	3.333	5.546	0.000	171.6	0.000	-99.2	0.000	5.4	0.004
77	3.511	3.511	4.998	0.000	126.1	0.000	-143.4	0.000	-65.0	0.001
78	3.689	3.689	4.528	0.000	73.2	0.000	162.9	0.000	-101.7	0.001
79	3.867	3.867	4.121	0.000	47.5	0.000	137.4	0.000	-130.0	0
80	4.044	4.044	3.767	0.000	35.6	0.000	125.5	0.000	-142.7	0
81	4.222	4.222	3.456	0.000	39.1	0.000	129.0	0.000	-138.8	0
82	4.400	4.400	3.183	0.000	61.2	0.000	151.3	0.000	-120.8	0
83	4.578	4.578	2.940	0.000	98.1	0.000	-171.7	0.000	-85.4	0
84	4.756	4.756	2.725	0.000	149.4	0.000	-120.5	0.000	-32.2	0
85	4.933	4.933	2.532	0.000	-143.4	0.000	-53.4	0.000	36.3	0
86	5.111	5.111	2.359	0.000	-59.7	0.000	30.5	0.000	117.8	0
87	5.289	5.289	2.203	0.000	33.3	0.000	123.2	0.000	-145.1	0
88	5.467	5.467	2.062	0.000	124.1	0.000	-145.7	0.000	-59.2	0
89	5.644	5.644	1.934	0.000	35.7	0.000	125.7	0.000	33.8	0
90	5.822	5.822	1.818	0.000	-22.6	0.000	67.9	0.000	149.1	0
91	6.000	6.000	1.712	0.000	100.7	0.000	-170.3	0.000	-61.0	0

1	0.163	0.200	1533.838	1.003	-0.1	0.000	90.2	1.105	87.9	5.269
2	0.187	0.240	1071.335	0.999	0.0	0.000	90.4	1.084	88.3	7.456
3	0.208	0.279	788.826	0.994	-0.1	0.000	90.6	1.088	87.5	9.947
4	0.226	0.319	604.713	0.984	-0.1	0.000	90.8	1.091	86.7	12.646
5	0.241	0.359	478.243	0.970	-0.1	0.000	91.1	1.088	86.0	15.436
6	0.253	0.399	387.663	0.950	-0.1	0.000	91.5	1.078	85.5	18.175
7	0.262	0.438	320.576	0.923	-0.2	0.000	91.9	1.061	85.0	20.699
8	0.268	0.478	269.508	0.888	-0.1	0.000	92.4	1.038	84.6	22.838
9	0.272	0.518	229.738	0.846	-0.1	0.000	93.0	1.006	84.2	24.428
10	0.272	0.558	198.162	0.795	0.0	0.000	93.7	0.967	83.9	25.34
11	0.270	0.597	172.676	0.736	0.1	0.000	94.5	0.919	83.6	25.502
12	0.264	0.637	151.808	0.669	0.3	0.000	95.5	0.864	83.4	24.927
